Program, Language, PowerCap, ArraySize, Temp Before(ºC), PhysicalMemory, Package , Core(s) , GPU , Temp After(ºC) , Cost ($) , Time (msec)
quicksortSmall.py , python , 25, 0 , 49.00 , 9276 , 0.619995 , 0.584290 , 0.000305 , 49.00 , 515 , 25328 
quicksortSmall.py , python , 25, 0 , 49.00 , 9268 , 0.207520 , 0.169312 , 0.003906 , 49.00 , 515 , 19569 
quicksortSmall.py , python , 25, 0 , 49.00 , 9264 , 0.252502 , 0.203064 , 0.000000 , 49.00 , 515 , 27702 
quicksortSmall.py , python , 25, 0 , 58.00 , 9228 , 0.450256 , 0.423584 , 0.000000 , 58.00 , 515 , 20354 
quicksortSmall.py , python , 25, 0 , 49.00 , 9248 , 0.126221 , 0.083557 , 0.000000 , 49.00 , 515 , 46473 
quicksortSmall.py , python , 25, 0 , 49.00 , 9288 , 0.391968 , 0.363586 , 0.000000 , 49.00 , 515 , 18068 
quicksortSmall.py , python , 25, 0 , 49.00 , 9288 , 0.325684 , 0.274170 , 0.000000 , 49.00 , 515 , 22934 
quicksortSmall.py , python , 25, 0 , 49.00 , 9236 , 0.221985 , 0.177795 , 0.003967 , 49.00 , 515 , 19526 
quicksortSmall.py , python , 25, 0 , 49.00 , 9272 , 0.442322 , 0.381836 , 0.000000 , 49.00 , 515 , 26613 
quicksortSmall.py , python , 25, 0 , 49.00 , 9256 , 0.433777 , 0.376770 , 0.000000 , 49.00 , 515 , 23462 
quicksortSmall.py , python , 25, 0 , 49.00 , 9260 , 0.294922 , 0.251953 , 0.000000 , 56.00 , 515 , 19704 
quicksortSmall.py , python , 25, 0 , 49.00 , 9240 , 0.170532 , 0.150208 , 0.000000 , 49.00 , 515 , 19609 
quicksortSmall.py , python , 25, 0 , 49.00 , 9248 , 0.533447 , 0.499023 , 0.000000 , 49.00 , 515 , 23957 
quicksortSmall.py , python , 25, 0 , 49.00 , 9244 , 0.403137 , 0.354492 , 0.000000 , 49.00 , 515 , 21643 
quicksortSmall.py , python , 25, 0 , 49.00 , 9264 , 0.497253 , 0.449829 , 0.002380 , 49.00 , 515 , 22837 
quicksortSmall.py , python , 25, 0 , 49.00 , 9212 , 0.263062 , 0.230286 , 0.000000 , 49.00 , 515 , 20345 
quicksortSmall.py , python , 25, 0 , 49.00 , 9236 , 0.267212 , 0.237061 , 0.000000 , 49.00 , 515 , 20447 
quicksortSmall.py , python , 25, 0 , 49.00 , 9280 , 0.529297 , 0.482910 , 0.002258 , 60.00 , 515 , 27160 
quicksortSmall.py , python , 25, 0 , 49.00 , 9140 , 0.123718 , 0.095093 , 0.000000 , 49.00 , 515 , 24425 
quicksortSmall.py , python , 25, 0 , 49.00 , 9280 , 0.349976 , 0.311584 , 0.000000 , 49.00 , 515 , 15670 
quicksortSmall.py , python , 25, 0 , 49.00 , 9264 , 0.495667 , 0.441650 , 0.002258 , 49.00 , 515 , 24927 
quicksortSmall.py , python , 25, 0 , 49.00 , 9260 , 0.408264 , 0.355286 , 0.000000 , 49.00 , 515 , 27724 
quicksortSmall.py , python , 25, 0 , 49.00 , 9252 , 0.356201 , 0.294312 , 0.002319 , 49.00 , 515 , 22263 
quicksortSmall.py , python , 25, 0 , 49.00 , 9316 , 0.291992 , 0.241028 , 0.000000 , 49.00 , 515 , 20050 
quicksortSmall.py , python , 25, 0 , 55.00 , 9136 , 0.636597 , 0.573608 , 0.000000 , 55.00 , 515 , 24483 
quicksortSmall.py , python , 25, 0 , 55.00 , 9236 , 0.260620 , 0.223999 , 0.000000 , 55.00 , 515 , 19918 
quicksortSmall.py , python , 25, 0 , 55.00 , 9244 , 0.203430 , 0.165955 , 0.003784 , 55.00 , 515 , 21616 
quicksortSmall.py , python , 25, 0 , 55.00 , 9140 , 0.246155 , 0.197754 , 0.000000 , 55.00 , 515 , 22303 
quicksortSmall.py , python , 25, 0 , 55.00 , 9264 , 0.224609 , 0.177490 , 0.005798 , 55.00 , 515 , 23952 
quicksortSmall.py , python , 25, 0 , 55.00 , 9244 , 0.267700 , 0.204468 , 0.000000 , 55.00 , 515 , 23644 
quicksortSmall.py , python , 25, 0 , 49.00 , 9268 , 0.182434 , 0.162842 , 0.000000 , 49.00 , 515 , 20391 
quicksortSmall.py , python , 25, 0 , 49.00 , 9224 , 0.150635 , 0.132568 , 0.000000 , 49.00 , 515 , 21616 
quicksortSmall.py , python , 25, 0 , 49.00 , 9280 , 0.321655 , 0.216125 , 0.000000 , 49.00 , 515 , 73537 
quicksortSmall.py , python , 25, 0 , 49.00 , 9232 , 0.370850 , 0.301025 , 0.002502 , 49.00 , 515 , 22871 
quicksortSmall.py , python , 25, 0 , 60.00 , 9284 , 0.379395 , 0.335022 , 0.002380 , 60.00 , 515 , 26422 
quicksortSmall.py , python , 25, 0 , 52.00 , 9240 , 0.126160 , 0.100098 , 0.000000 , 52.00 , 515 , 23775 
quicksortSmall.py , python , 25, 0 , 52.00 , 9308 , 0.586182 , 0.513245 , 0.007996 , 52.00 , 515 , 24485 
quicksortSmall.py , python , 25, 0 , 52.00 , 9228 , 0.383301 , 0.342285 , 0.003845 , 52.00 , 515 , 28543 
quicksortSmall.py , python , 25, 0 , 52.00 , 9232 , 0.302490 , 0.249939 , 0.000000 , 52.00 , 515 , 20345 
quicksortSmall.py , python , 25, 0 , 52.00 , 9268 , 0.408447 , 0.364319 , 0.000000 , 52.00 , 515 , 22987 
quicksortSmall.py , python , 25, 0 , 52.00 , 9260 , 0.411377 , 0.363708 , 0.002258 , 52.00 , 515 , 24293 
quicksortSmall.py , python , 25, 0 , 52.00 , 9232 , 0.302673 , 0.260498 , 0.000000 , 57.00 , 515 , 19444 
quicksortSmall.py , python , 25, 0 , 49.00 , 9252 , 0.122131 , 0.079285 , 0.000000 , 49.00 , 515 , 43145 
quicksortSmall.py , python , 25, 0 , 49.00 , 9284 , 0.355164 , 0.331116 , 0.000000 , 49.00 , 515 , 16249 
quicksortSmall.py , python , 25, 0 , 49.00 , 9236 , 0.286133 , 0.245056 , 0.004150 , 49.00 , 515 , 15675 
heapsortMedium , c , 10, 1 , 54.00 , 960 , 0.036133 , 0.027649 , 0.000000 , 54.00 , 968 , 3866 
heapsortMedium , c , 10, 1 , 54.00 , 960 , 0.033569 , 0.033936 , 0.000000 , 54.00 , 968 , 4401 
heapsortMedium , c , 10, 1 , 54.00 , 964 , 0.055664 , 0.047974 , 0.000000 , 54.00 , 968 , 5934 
heapsortMedium , c , 10, 1 , 54.00 , 960 , 0.168518 , 0.144775 , 0.000000 , 54.00 , 968 , 15770 
